CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0864,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.39,1066.49,No
CUST0865,Female,0,No,No,59,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),50.61,2957.19,No
CUST0866,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Two year,No,Bank transfer (automatic),59.67,1852.97,No
CUST0867,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),84.25,304.66,Yes
CUST0868,Female,1,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,108.55,4029.85,Yes
CUST0869,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,107.45,1805.82,Yes
CUST0870,Female,0,No,No,39,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),64.1,2529.05,No
CUST0871,Male,1,No,Yes,48,Yes,No,DSL,No,No,Two year,No,Electronic check,65.68,3183.45,No
CUST0872,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,87.97,4043.0,No
CUST0873,Female,1,No,Yes,48,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,58.48,2775.12,Yes
CUST0874,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),99.68,3902.2,No
CUST0875,Female,0,No,No,4,No,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),97.85,440.68,No
CUST0876,Male,1,Yes,No,30,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,70.8,2136.26,Yes
CUST0877,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,22.96,642.38,No
CUST0878,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,21.98,435.29,No
CUST0879,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,83.94,5522.08,No
CUST0880,Male,0,No,No,12,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,45.38,514.14,No
CUST0881,Male,0,No,No,36,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),51.52,1886.03,Yes
CUST0882,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,One year,No,Mailed check,97.66,1792.36,No
CUST0883,Male,1,No,Yes,53,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,68.41,3601.59,No
CUST0884,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.74,1526.1,No
CUST0885,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,69.41,43.03,No
CUST0886,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),78.74,4607.76,No
CUST0887,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,95.02,570.38,No
CUST0888,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,85.69,6013.91,No
CUST0889,Female,1,No,Yes,44,Yes,No,DSL,No,Yes,Two year,Yes,Credit card (automatic),49.66,2176.59,No
CUST0890,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),89.15,2152.7,No
CUST0891,Male,0,Yes,No,19,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,47.52,891.47,Yes
CUST0892,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.2,563.57,No
CUST0893,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),59.27,1791.55,No
CUST0894,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,28.77,1217.45,No
CUST0895,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,27.2,876.95,No
CUST0896,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),50.56,571.65,No
CUST0897,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,33.84,900.54,Yes
CUST0898,Female,0,Yes,No,39,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),52.16,2025.76,No
CUST0899,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.2,221.67,No
CUST0900,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.95,2098.4,No
CUST0901,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,No,Two year,Yes,Mailed check,64.61,1827.31,No
CUST0902,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,70.5,2300.87,Yes
CUST0903,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,One year,No,Bank transfer (automatic),68.28,4202.73,No
CUST0904,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,19.76,296.63,No
CUST0905,Male,0,No,No,2,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,48.8,90.57,Yes
CUST0906,Female,0,No,No,52,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.33,4148.06,No
CUST0907,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,100.29,4387.0,No
CUST0908,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.63,1501.47,No
CUST0909,Male,0,No,Yes,18,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,49.45,928.49,No
CUST0910,Female,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),99.85,340.62,Yes
CUST0911,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,72.02,550.02,No
CUST0912,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),105.7,4572.43,Yes
CUST0913,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,74.61,2875.78,No
CUST0914,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),71.61,2623.02,No
CUST0915,Female,0,No,No,58,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.33,3294.9,No
CUST0916,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,76.75,2483.4,Yes
CUST0917,Female,0,Yes,No,59,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),53.91,3201.37,No
CUST0918,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,89.53,1028.58,Yes
CUST0919,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No,One year,No,Bank transfer (automatic),49.14,3310.21,No
CUST0920,Female,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),23.29,1597.41,No
CUST0921,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.67,611.39,Yes
CUST0922,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,One year,No,Credit card (automatic),97.97,6508.78,No
CUST0923,Male,0,No,No,44,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,91.01,4019.13,Yes
CUST0924,Male,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Two year,Yes,Electronic check,73.85,490.13,No
CUST0925,Male,1,Yes,No,42,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,62.35,2603.17,Yes
CUST0926,Male,1,No,No,25,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,74.63,1850.74,Yes
CUST0927,Male,0,Yes,No,57,No,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),88.79,5065.33,Yes
CUST0928,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,73.06,4006.65,Yes
CUST0929,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.16,464.7,No
CUST0930,Male,1,No,No,14,No,No phone service,Fiber optic,No,No,One year,Yes,Electronic check,85.75,1223.68,No
CUST0931,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,80.91,3180.66,No
CUST0932,Female,0,No,No,28,Yes,No,Fiber optic,No,No,One year,No,Bank transfer (automatic),70.14,1988.62,No
CUST0933,Male,0,No,No,51,No,No phone service,Fiber optic,No,Yes,Two year,Yes,Mailed check,98.79,5022.79,No
CUST0934,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),46.35,2273.38,No
CUST0935,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,85.8,758.2,Yes
CUST0936,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),92.57,5320.66,No
CUST0937,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.11,3566.19,No
CUST0938,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,26.53,546.04,Yes
CUST0939,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer (automatic),48.87,1521.84,No
CUST0940,Female,0,Yes,No,69,No,No phone service,DSL,Yes,No,One year,Yes,Credit card (automatic),58.7,4075.85,No
CUST0941,Female,1,No,No,69,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.77,6559.08,No
CUST0942,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,106.73,4528.56,No
CUST0943,Female,0,No,Yes,53,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,47.83,2536.52,No
CUST0944,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.61,5984.29,Yes
CUST0945,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.6,681.2,No
CUST0946,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.96,532.75,Yes
CUST0947,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,71.29,5046.52,No
CUST0948,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,23.05,702.8,No
CUST0949,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer (automatic),105.49,302.59,No
CUST0950,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,71.97,695.75,Yes
CUST0951,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),75.46,2224.1,No
CUST0952,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,24.33,839.02,No
CUST0953,Male,1,No,No,6,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.72,574.0,No
CUST0954,Female,0,Yes,No,12,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,70.42,834.07,No
CUST0955,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),104.47,3985.31,No
CUST0956,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,88.05,1648.39,No
CUST0957,Female,0,Yes,No,67,Yes,No,DSL,No,No,One year,Yes,Electronic check,73.86,4941.82,No
CUST0958,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),26.1,164.47,No
CUST0959,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,77.47,628.57,Yes
CUST0960,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,94.98,4489.69,No
CUST0961,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,67.82,262.61,Yes
CUST0962,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.5,4556.52,No
CUST0963,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),72.73,4831.74,No
CUST0964,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.75,3108.94,No
CUST0965,Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,103.68,794.91,Yes
CUST0966,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.81,1579.13,No
CUST0967,Male,1,Yes,No,67,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,103.2,6917.33,No
CUST0968,Female,0,Yes,No,9,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),46.07,459.52,No
CUST0969,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,105.56,6290.92,No
CUST0970,Male,0,No,Yes,71,Yes,No,DSL,Yes,No,One year,No,Bank transfer (automatic),62.58,4453.17,No
CUST0971,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,30.46,459.55,Yes
CUST0972,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,103.74,7367.16,No
CUST0973,Male,1,No,No,41,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,107.67,4451.79,No
CUST0974,Male,0,No,No,22,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,70.1,1512.75,No
CUST0975,Female,0,No,No,24,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),69.44,1620.64,No
CUST0976,Female,0,No,No,44,No,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,21.15,947.83,No
CUST0977,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Two year,No,Credit card (automatic),55.98,40.5,No
CUST0978,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,105.91,1010.86,Yes
CUST0979,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),75.98,4230.02,No
CUST0980,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),70.01,3481.43,No
CUST0981,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),21.93,274.84,No
CUST0982,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),102.34,6107.66,No
CUST0983,Female,0,No,Yes,26,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),60.12,1554.43,No
CUST0984,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,One year,Yes,Mailed check,60.8,2491.05,No
CUST0985,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),72.8,2616.72,No
CUST0986,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,26.18,649.53,No
CUST0987,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,91.18,3875.29,Yes
CUST0988,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,46.56,324.46,No
CUST0989,Female,0,No,Yes,69,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),46.14,3191.85,No
CUST0990,Female,0,Yes,No,43,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,76.12,3302.73,No
CUST0991,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,103.79,2587.79,Yes
CUST0992,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,77.83,1396.32,No
CUST0993,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card (automatic),107.29,6689.91,No
CUST0994,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,45.87,635.9,No
CUST0995,Female,0,No,No,43,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,99.36,4246.35,Yes
CUST0996,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,33.01,894.2,No
CUST0997,Male,0,No,No,18,Yes,No,DSL,No,Yes,One year,Yes,Credit card (automatic),69.18,1244.86,No
CUST0998,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),82.4,4901.63,No
CUST0999,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),99.92,5977.44,No
CUST1000,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),92.27,5828.21,No
